"","SCHOOL_TYPE","RACE","FAM_COMP","SES","PT_ED","PT_PUSH","COMP_HOME","HAS_INTERNET","TEACHER_TECH_ACCESS","PERC_SOPH_COLLEGE_PREP","LOWEST_TEACHER_SALARY_THOUSANDS","TEST_COMP","SESQU_2011","DROPPED_OUT","ED_ATNMT_BACHELORS","PT_ED_YEARS","PT_PUSH_YEARS","SES_2011","BYA50A_1","BYA50B_1","BYA50C_1","BYA50D_1","BYA50E_1","BYA50F_1","BYA50G_1","BYA50H_1","BYA50K_1","FREE_LUNCH_CATEGORIES","FREE_LUNCH_MAJ"
"11225","Public","White","Two Parents",-0.61,"Some HS/GED","Bachelor's","0","0",12,30,30.75,49.13,"1",FALSE,FALSE,4,8,0.27,1,1,3,3,3,3,2,3,2,"<=30%",FALSE
"11226","Public","White","Two Parents",0.35,"Attend PS/Associate's","Bachelor's","1","1",12,30,30.75,50.59,"1",FALSE,FALSE,5,8,0.02,1,1,3,3,3,3,2,3,2,"<=5%",FALSE
"11227","Public","White","Two Parents",0.41,"Attend PS/Associate's","Bachelor's","1","1",12,30,30.75,68.64,"4",FALSE,TRUE,6,8,1.79,1,1,3,3,3,3,2,3,2,"<=30%",FALSE
"11228","Public","Other","Two Parents",0.23,"Bachelors","Advanced Degree","1","1",12,30,30.75,52.9,"4",FALSE,FALSE,8,10,0.89,1,1,3,3,3,3,2,3,2,"<=30%",FALSE
"11229","Public","White","Two Parents",0.67,"Bachelors","Advanced Degree","1","1",12,30,30.75,67.54,"3",FALSE,FALSE,8,10,0.45,1,1,3,3,3,3,2,3,2,"<=30%",FALSE
"11230","Public","White","Two Parents",0.59,"Bachelors","Bachelor's","1","1",12,30,30.75,55.84,"3",FALSE,TRUE,8,8,0.29,1,1,3,3,3,3,2,3,2,"<=30%",FALSE
"11231","Public","White","Two Parents",0.53,"Attend PS/Associate's","Advanced Degree","1","1",12,30,30.75,47.16,"2",TRUE,FALSE,7,10,0.12,1,1,3,3,3,3,2,3,2,"<=5%",FALSE
"11232","Public","White","Two Parents",0.52,"Advanced Degree","Bachelor's","1","1",12,30,30.75,52.77,"4",FALSE,TRUE,10,8,0.85,1,1,3,3,3,3,2,3,2,"<=30%",FALSE
"11233","Public","White","Two Parents",0.18,"Attend PS/Associate's","Bachelor's","1","1",12,30,30.75,54.72,"2",FALSE,FALSE,6,8,0.19,1,1,3,3,3,3,2,3,2,"<=30%",FALSE
"11234","Public","White","Two Parents",0.75,"Bachelors","Bachelor's","1","1",12,30,30.75,49.36,"4",FALSE,TRUE,8,8,0.63,1,1,3,3,3,3,2,3,2,"<=30%",FALSE
"11235","Public","White","Two Parents",0.39,"Advanced Degree","Bachelor's","1","1",12,30,30.75,63.21,"3",FALSE,TRUE,10,8,0.46,1,1,3,3,3,3,2,3,2,"<=30%",FALSE
"11236","Public","White","Two Parents",0.24,"Attend PS/Associate's","Advanced Degree","1","1",12,30,30.75,61.54,"4",FALSE,TRUE,7,10,0.76,1,1,3,3,3,3,2,3,2,"<=30%",FALSE
"11237","Public","White","Two Parents",0.15,"Attend PS/Associate's","Advanced Degree","1","1",12,30,30.75,58.98,"2",FALSE,FALSE,7,10,0.18,1,1,3,3,3,3,2,3,2,"<=30%",FALSE
"11238","Public","Hispanic","Single/Absent Parent",-0.14,"Attend PS/Associate's","Bachelor's","1","1",12,30,30.75,61.4,"3",FALSE,FALSE,6,8,0.39,1,1,3,3,3,3,2,3,2,"<=30%",FALSE
"11239","Public","White","Two Parents",0.6,"Bachelors","Advanced Degree","1","1",9,95,35,61.68,"4",FALSE,TRUE,8,12,0.81,1,1,1,1,1,1,1,2,1,"<=30%",FALSE
"11240","Public","White","Two Parents",0.27,"Attend PS/Associate's","Advanced Degree","1","1",9,95,35,57.58,"4",FALSE,TRUE,5,10,1.02,1,1,1,1,1,1,1,2,1,"<=30%",FALSE
"11241","Public",NA,"Two Parents",0.32,"Advanced Degree","Bachelor's","1","1",9,95,35,66.11,"4",FALSE,FALSE,10,8,0.74,1,1,1,1,1,1,1,2,1,"<=30%",FALSE
"11242","Public",NA,"Two Parents",0.16,"Some HS/GED","Bachelor's","1","1",9,95,35,52.08,"3",FALSE,FALSE,4,8,0.09,1,1,1,1,1,1,1,2,1,"<=30%",FALSE
"11243","Public","White","Two Parents",0.82,"Advanced Degree","Advanced Degree","1","1",9,95,35,65.41,"4",FALSE,TRUE,10,10,1.25,1,1,1,1,1,1,1,2,1,"<=30%",FALSE
"11244","Public","White","Two Parents",0.92,"Advanced Degree","Advanced Degree","1","1",9,95,35,65.21,"4",FALSE,TRUE,10,10,0.92,1,1,1,1,1,1,1,2,1,"<=30%",FALSE
"11245","Public","Other","Single/Absent Parent",-0.04,"Attend PS/Associate's","Bachelor's","1","1",9,95,35,56.69,"3",FALSE,FALSE,6,8,0.3,1,1,1,1,1,1,1,2,1,"<=30%",FALSE
"11246","Public","White","Single/Absent Parent",-0.05,"Advanced Degree","Bachelor's","1","1",9,95,35,41.85,"2",FALSE,TRUE,10,8,0.01,1,1,1,1,1,1,1,2,1,"<=30%",FALSE
"11247","Public","Other","Two Parents",0.2,"Some HS/GED","Bachelor's","1","1",9,95,35,66.99,"2",FALSE,FALSE,4,8,0.16,1,1,1,1,1,1,1,2,1,"<=30%",FALSE
"11248","Public","Hispanic","Two Parents",-0.84,"Some HS/GED","Bachelor's","1","1",9,95,35,32.12,"3",FALSE,TRUE,1,8,0.46,1,1,1,1,1,1,1,2,1,"<=50%",FALSE
"11249","Public","Hispanic","Two Parents",-0.32,"Attend PS/Associate's","Advanced Degree","1","1",9,95,35,47.23,"1",FALSE,FALSE,7,12,0.02,1,1,1,1,1,1,1,2,1,"<=30%",FALSE
"11250","Public",NA,"Two Parents",0.27,"Attend PS/Associate's","Bachelor's","1","1",9,95,35,54.69,"3",TRUE,FALSE,5,8,0.11,1,1,1,1,1,1,1,2,1,"<=50%",FALSE
"11251","Public",NA,"Two Parents",0.26,"Attend PS/Associate's","Bachelor's","1","1",9,95,35,41.96,"1",FALSE,FALSE,5,8,0.11,1,1,1,1,1,1,1,2,1,"<=30%",FALSE
"11252","Public","White","Two Parents",0,"Attend PS/Associate's","Bachelor's","1","1",9,95,35,47.29,"3",FALSE,FALSE,7,8,0.19,1,1,1,1,1,1,1,2,1,"<=30%",FALSE
"11253","Public",NA,"Single/Absent Parent",0.61,"Attend PS/Associate's","Advanced Degree","1","1",9,95,35,61.95,"2",FALSE,TRUE,5,10,0.09,1,1,1,1,1,1,1,2,1,"<=30%",FALSE
"11254","Public","White","Two Parents",0.01,"Some HS/GED","Bachelor's","1","1",9,95,35,48.72,"2",FALSE,FALSE,4,8,0.09,1,1,1,1,1,1,1,2,1,"<=30%",FALSE
"11255","Public","White","Two Parents",0.04,"Some HS/GED","Advanced Degree","1","1",9,95,35,60.61,"4",FALSE,FALSE,4,12,0.71,1,1,1,1,1,1,1,2,1,"<=30%",FALSE
"11256","Public","White","Single/Absent Parent",0.32,"Attend PS/Associate's","Bachelor's","1","1",14,75,34,57.25,"2",FALSE,FALSE,7,8,0.23,1,1,1,1,1,1,1,1,1,"<=30%",FALSE
"11257","Public","White","Two Parents",0.53,"Bachelors","Advanced Degree","1","1",14,75,34,57.11,"3",FALSE,FALSE,8,10,0.24,1,1,1,1,1,1,1,1,1,"<=30%",FALSE
"11258","Public","White","Two Parents",-0.21,"Attend PS/Associate's","Advanced Degree","1","1",14,75,34,45.53,"2",FALSE,FALSE,5,12,0.07,1,1,1,1,1,1,1,1,1,"<=30%",FALSE
"11259","Public","White","Two Parents",-0.59,"Attend PS/Associate's","Some HS/GED","1","1",14,75,34,46.33,"1",TRUE,FALSE,6,4,0.28,1,1,1,1,1,1,1,1,1,"<=50%",FALSE
"11260","Public","White","Two Parents",0.47,"Bachelors","Advanced Degree","1","1",14,75,34,65.23,"4",FALSE,TRUE,8,10,0.9,1,1,1,1,1,1,1,1,1,"<=30%",FALSE
"11261","Public","White","Two Parents",0.53,"Bachelors","Bachelor's","1","1",14,75,34,59.52,"2",FALSE,FALSE,8,8,0.48,1,1,1,1,1,1,1,1,1,"<=30%",FALSE
"11262","Public","White","Two Parents",1.15,"Advanced Degree","Bachelor's","1","1",14,75,34,53.85,"2",FALSE,FALSE,10,8,0.3,1,1,1,1,1,1,1,1,1,"<=30%",FALSE
"11263","Public","White","Two Parents",0.29,"Attend PS/Associate's","Advanced Degree","1","1",14,75,34,49.33,"4",FALSE,TRUE,5,10,0.74,1,1,1,1,1,1,1,1,1,"<=30%",FALSE
"11264","Public","White","Two Parents",0.45,"Attend PS/Associate's","Bachelor's","1","1",14,75,34,43.74,"3",FALSE,FALSE,7,8,0.17,1,1,1,1,1,1,1,1,1,"<=30%",FALSE
"11265","Public","White","Two Parents",-0.58,"Attend PS/Associate's","Advanced Degree","1","1",14,75,34,60.3,"1",FALSE,FALSE,6,12,0.43,1,1,1,1,1,1,1,1,1,"<=30%",FALSE
"11266","Public","White","Single/Absent Parent",-0.41,"Some HS/GED","Bachelor's","1","1",14,75,34,53.93,"1",FALSE,FALSE,4,6,0.17,1,1,1,1,1,1,1,1,1,"<=30%",FALSE
"11267","Public","API","Two Parents",0.37,"Attend PS/Associate's","Bachelor's","1","1",14,75,34,54.14,"1",FALSE,FALSE,6,8,0,1,1,1,1,1,1,1,1,1,"<=30%",FALSE
"11268","Public","White","Two Parents",-0.7,"Attend PS/Associate's","Some HS/GED","1","1",14,75,34,47.81,"4",FALSE,TRUE,6,4,0.99,1,1,1,1,1,1,1,1,1,"<=30%",FALSE
"11269","Public","White","Two Parents",0.66,"Bachelors","Advanced Degree","1","1",14,75,34,56.21,"3",FALSE,FALSE,8,10,0.02,1,1,1,1,1,1,1,1,1,"<=50%",FALSE
"11270","Public","White","Two Parents",-0.38,"Bachelors","Advanced Degree","1","1",14,75,34,52.66,"3",FALSE,FALSE,8,12,0.24,1,1,1,1,1,1,1,1,1,"<=30%",FALSE
"11271","Public","White","Two Parents",1.17,"Advanced Degree","Bachelor's","1","1",14,75,34,51.09,"4",FALSE,TRUE,12,8,1.55,1,1,1,1,1,1,1,1,1,"<=30%",FALSE
"11272","Public","Black","Two Parents",0.3,"Bachelors","Bachelor's","1","1",14,75,34,48.16,"3",FALSE,TRUE,8,8,0.09,1,1,1,1,1,1,1,1,1,"<=30%",FALSE
"11273","Public","White","Single/Absent Parent",0.11,"Attend PS/Associate's","Advanced Degree","1","1",14,75,34,55.64,"3",FALSE,TRUE,5,10,0.35,1,1,1,1,1,1,1,1,1,"<=30%",FALSE
"11274","Public","White","Two Parents",0.89,"Advanced Degree","Bachelor's","1","1",14,75,34,56.93,"4",FALSE,TRUE,10,8,0.74,1,1,1,1,1,1,1,1,1,"<=30%",FALSE
"11275","Public","White","Two Parents",-0.4,"Some HS/GED","Bachelor's","1","1",12,100,30,55.2,"2",FALSE,FALSE,4,8,0.16,2,2,2,1,3,1,1,4,1,"<=30%",FALSE
"11276","Public","White","Two Parents",0.1,"Attend PS/Associate's","Bachelor's","0","1",12,100,30,51.58,"4",FALSE,FALSE,6,8,0.9,2,2,2,1,3,1,1,4,1,"<=30%",FALSE
"11277","Public","White","Two Parents",0.06,"Attend PS/Associate's","Bachelor's","1","1",12,100,30,69.63,"2",FALSE,FALSE,6,8,0.1,2,2,2,1,3,1,1,4,1,"<=30%",FALSE
"11278","Public","White","Two Parents",1.39,"Advanced Degree","Bachelor's","1","1",12,100,30,64.91,"4",FALSE,TRUE,10,8,0.7,2,2,2,1,3,1,1,4,1,"<=30%",FALSE
"11279","Public","White","Two Parents",-0.5,"Attend PS/Associate's","Advanced Degree","1","0",12,100,30,32.48,"1",TRUE,FALSE,7,12,0.49,2,2,2,1,3,1,1,4,1,"<=30%",FALSE
"11280","Public","Hispanic","Two Parents",0.15,"Bachelors","Bachelor's","0","0",12,100,30,54.21,"3",FALSE,FALSE,8,8,0.34,2,2,2,1,3,1,1,4,1,"<=30%",FALSE
"11281","Public","White","Two Parents",-0.14,"Attend PS/Associate's","Advanced Degree","1","1",12,100,30,53.05,"4",FALSE,FALSE,5,12,0.9,2,2,2,1,3,1,1,4,1,"<=30%",FALSE
"11282","Public","White","Two Parents",-1.21,"Some HS/GED","Advanced Degree","1","0",12,100,30,51.58,"2",FALSE,FALSE,1,10,0.27,2,2,2,1,3,1,1,4,1,"<=30%",FALSE
"11283","Public","White","Two Parents",1.04,"Bachelors","Advanced Degree","1","1",12,100,30,68.7,"2",FALSE,TRUE,8,10,0.08,2,2,2,1,3,1,1,4,1,"<=30%",FALSE
"11284","Public","White","Two Parents",-0.85,"Some HS/GED","Bachelor's","0","0",12,100,30,54.23,"1",TRUE,FALSE,1,8,0.01,2,2,2,1,3,1,1,4,1,"<=50%",FALSE
"11285","Public","Hispanic","Single/Absent Parent",-0.59,"Attend PS/Associate's","Advanced Degree","1","0",12,100,30,44.83,"1",TRUE,FALSE,6,10,0.35,2,2,2,1,3,1,1,4,1,"<=50%",FALSE
"11286","Public","White","Two Parents",0.34,"Attend PS/Associate's","Advanced Degree","1","1",12,100,30,47.41,"3",FALSE,FALSE,7,10,0.31,2,2,2,1,3,1,1,4,1,"<=30%",FALSE
"11287","Public","API","Two Parents",1.37,"Advanced Degree","Advanced Degree","1","1",12,100,30,71.03,"4",FALSE,TRUE,12,12,0.81,2,2,2,1,3,1,1,4,1,"<=30%",FALSE
"11288","Public","White","Two Parents",0.01,"Attend PS/Associate's","Advanced Degree","1","1",12,100,30,51.18,"1",FALSE,FALSE,5,10,0.05,2,2,2,1,3,1,1,4,1,"<=30%",FALSE
"11289","Public","Other","Single/Absent Parent",1.3,"Advanced Degree","Advanced Degree","0","1",12,100,30,65.88,"1",FALSE,TRUE,12,12,0.21,2,2,2,1,3,1,1,4,1,"<=50%",FALSE
"11290","Public","White","Two Parents",-0.55,"Attend PS/Associate's","Bachelor's","1","1",12,100,30,55.2,"1",FALSE,FALSE,6,8,0.03,2,2,2,1,3,1,1,4,1,"<=50%",FALSE
"11291","Public","White","Two Parents",-0.08,"Attend PS/Associate's","Bachelor's","1","1",12,100,30,42.75,"1",FALSE,FALSE,5,8,0.24,2,2,2,1,3,1,1,4,1,"<=50%",FALSE
"11292","Public","White","Two Parents",0.03,"Some HS/GED","Bachelor's","1","0",12,100,30,40.61,"2",FALSE,FALSE,4,8,0.05,2,2,2,1,3,1,1,4,1,"<=30%",FALSE
"11293","Public","White","Two Parents",0.66,"Bachelors","Some HS/GED","1","1",12,100,30,34.21,"2",TRUE,FALSE,8,6,0.35,2,2,2,1,3,1,1,4,1,"<=50%",FALSE
"11294","Public","Black","Two Parents",1.45,"Advanced Degree","Advanced Degree","1","1",12,100,30,60.36,"4",FALSE,TRUE,10,10,0.69,2,2,2,1,3,1,1,4,1,"<=30%",FALSE
"11295","Public","Other","Two Parents",-0.51,"Some HS/GED","Some HS/GED","1","1",12,100,30,26.91,"1",TRUE,FALSE,4,4,0.1,2,2,2,1,3,1,1,4,1,"<=30%",FALSE
"11296","Public","White","Two Parents",0.84,"Advanced Degree","Bachelor's","1","1",12,100,30,60.8,"2",FALSE,TRUE,10,8,0.1,2,2,2,1,3,1,1,4,1,"<=50%",FALSE
"11297","Public","White","Single/Absent Parent",0.53,"Bachelors","Bachelor's","1","1",12,100,30,63.45,"4",FALSE,TRUE,8,6,0.54,2,2,2,1,3,1,1,4,1,"<=30%",FALSE
"11298","Public","White","Two Parents",-0.27,"Some HS/GED","Bachelor's","1","1",12,100,30,58.93,"2",FALSE,FALSE,4,6,0.3,2,2,2,1,3,1,1,4,1,"<=30%",FALSE
"11299","Public","White","Single/Absent Parent",1.04,"Advanced Degree","Bachelor's","1","1",12,100,30,34.14,"3",FALSE,FALSE,10,8,0.21,2,2,2,1,3,1,1,4,1,"<=30%",FALSE
"11300","Public","White","Single/Absent Parent",-1.34,"Some HS/GED","Bachelor's","0","0",9,0,37.168,53.82,"2",FALSE,TRUE,4,6,0.38,1,1,1,1,1,1,1,1,1,"<=30%",FALSE
"11301","Public","White","Two Parents",-0.27,"Attend PS/Associate's","Bachelor's","1","1",9,0,37.168,44.19,"4",FALSE,TRUE,5,8,0.74,1,1,1,1,1,1,1,1,1,"<=30%",FALSE
"11302","Public",NA,"Two Parents",0.41,"Bachelors","Bachelor's","1","1",9,0,37.168,57.27,"1",FALSE,FALSE,8,8,0.29,1,1,1,1,1,1,1,1,1,"<=50%",FALSE
"11303","Public","Hispanic","Single/Absent Parent",-0.5,"Attend PS/Associate's","Bachelor's","1","1",9,0,37.168,33.44,"1",TRUE,FALSE,6,8,0.34,1,1,1,1,1,1,1,1,1,"<=30%",FALSE
"11304","Public","White","Two Parents",0.06,"Bachelors","Bachelor's","1","1",9,0,37.168,59.67,"1",FALSE,FALSE,8,8,0.07,1,1,1,1,1,1,1,1,1,"<=30%",FALSE
"11305","Public","White","Two Parents",0.17,"Attend PS/Associate's","Bachelor's","1","1",9,0,37.168,41.99,"1",FALSE,FALSE,5,8,0.51,1,1,1,1,1,1,1,1,1,"<=30%",FALSE
"11306","Public","White","Two Parents",1.22,"Advanced Degree","Advanced Degree","1","1",9,0,37.168,52.57,"4",FALSE,TRUE,10,10,0.92,1,1,1,1,1,1,1,1,1,"<=30%",FALSE
"11307","Public","Hispanic","Two Parents",-0.5,"Attend PS/Associate's","Bachelor's","1","1",9,0,37.168,36.66,"2",FALSE,FALSE,5,6,0.35,1,1,1,1,1,1,1,1,1,"<=30%",FALSE
"11308","Public","White","Two Parents",0.31,"Attend PS/Associate's","Advanced Degree","1","1",9,0,37.168,54.26,"3",FALSE,TRUE,6,10,0.46,1,1,1,1,1,1,1,1,1,"<=30%",FALSE
"11309","Public","White","Single/Absent Parent",-0.16,"Some HS/GED","Advanced Degree","1","1",9,0,37.168,64.39,"4",FALSE,TRUE,4,10,0.84,1,1,1,1,1,1,1,1,1,"<=30%",FALSE
"11310","Public","White","Two Parents",0.74,"Advanced Degree","Advanced Degree","1","1",9,0,37.168,71.98,"2",FALSE,FALSE,10,10,0.43,1,1,1,1,1,1,1,1,1,"<=30%",FALSE
"11311","Public","White","Two Parents",0.03,"Attend PS/Associate's","Bachelor's","1","1",9,0,37.168,36.5,"1",FALSE,FALSE,6,8,0.2,1,1,1,1,1,1,1,1,1,"<=30%",FALSE
"11312","Public","Other","Single/Absent Parent",-0.3,"Attend PS/Associate's","Bachelor's","1","1",9,0,37.168,46.94,"1",TRUE,FALSE,7,8,0.05,1,1,1,1,1,1,1,1,1,"<=30%",FALSE
"11313","Public","White","Two Parents",-0.31,"Attend PS/Associate's","Bachelor's","0","0",9,0,37.168,41.76,"2",FALSE,FALSE,5,8,0.08,1,1,1,1,1,1,1,1,1,"<=30%",FALSE
"11314","Public","Black","Two Parents",0.36,"Attend PS/Associate's","Bachelor's","1","1",9,0,37.168,38.65,"3",FALSE,FALSE,7,8,0.17,1,1,1,1,1,1,1,1,1,"<=30%",FALSE
"11315","Public","White","Two Parents",-0.02,"Attend PS/Associate's","Bachelor's","1","1",9,0,37.168,66.48,"3",FALSE,TRUE,7,8,0.03,1,1,1,1,1,1,1,1,1,"<=30%",FALSE
"11316","Public","Hispanic","Two Parents",-1,"Some HS/GED","Some HS/GED","1","0",9,0,37.168,48.32,"1",FALSE,FALSE,4,6,0.17,1,1,1,1,1,1,1,1,1,"<=50%",FALSE
"11317","Public","White","Two Parents",-1.27,"Some HS/GED","Some HS/GED","0","0",9,0,37.168,34.13,"1",TRUE,FALSE,1,4,0.13,1,1,1,1,1,1,1,1,1,"<=50%",FALSE
"11318","Public","White","Two Parents",-0.02,"Attend PS/Associate's","Bachelor's","1","1",9,0,37.168,27.88,"1",FALSE,FALSE,7,8,0.2,1,1,1,1,1,1,1,1,1,"<=30%",FALSE
"11319","Public","White","Two Parents",-0.5,"Some HS/GED","Bachelor's","1","1",9,0,37.168,53.92,"4",FALSE,TRUE,4,8,1.13,1,1,1,1,1,1,1,1,1,"<=30%",FALSE
"11320","Public","Other","Two Parents",0.03,"Attend PS/Associate's","Bachelor's","1","1",9,0,37.168,45.03,"4",FALSE,FALSE,6,8,0.54,1,1,1,1,1,1,1,1,1,"<=30%",FALSE
"11321","Public","White","Two Parents",0.03,"Attend PS/Associate's","Advanced Degree","1","1",13,0,30.1,52.29,"1",TRUE,FALSE,6,12,0,1,1,1,1,2,1,1,1,2,"<=50%",FALSE
"11322","Public","White","Two Parents",0.31,"Attend PS/Associate's","Bachelor's","1","1",13,0,30.1,59.99,"2",FALSE,FALSE,6,6,0.13,1,1,1,1,2,1,1,1,2,"<=30%",FALSE
"11323","Public","White","Two Parents",0.63,"Attend PS/Associate's","Bachelor's","1","1",13,0,30.1,52.52,"2",FALSE,FALSE,5,8,0.01,1,1,1,1,2,1,1,1,2,"<=30%",FALSE
"11324","Public","White","Two Parents",0.89,"Advanced Degree","Bachelor's","1","1",13,0,30.1,58.34,"4",FALSE,TRUE,12,8,0.71,1,1,1,1,2,1,1,1,2,"<=30%",FALSE
"11325","Public","White","Two Parents",-1.15,"Some HS/GED","Some HS/GED","1","1",13,0,30.1,35.72,"1",FALSE,FALSE,4,4,0.07,1,1,1,1,2,1,1,1,2,"<=30%",FALSE
"11326","Public","White","Two Parents",-0.42,"Attend PS/Associate's","Advanced Degree","1","1",13,0,30.1,60.91,"4",FALSE,TRUE,5,10,1.25,1,1,1,1,2,1,1,1,2,"<=30%",FALSE
"11327","Public","Hispanic","Single/Absent Parent",-0.84,"Some HS/GED","Bachelor's","1","1",13,0,30.1,38.17,"2",FALSE,FALSE,4,8,0.42,1,1,1,1,2,1,1,1,2,"<=50%",FALSE
"11328","Public","White","Two Parents",-0.69,"Attend PS/Associate's","Advanced Degree","1","1",13,0,30.1,60.87,"4",FALSE,TRUE,6,12,0.62,1,1,1,1,2,1,1,1,2,"<=30%",FALSE
"11329","Public",NA,"Two Parents",0.79,"Bachelors","Bachelor's","1","1",13,0,30.1,43.35,"2",FALSE,FALSE,8,6,0.2,1,1,1,1,2,1,1,1,2,"<=30%",FALSE
"11330","Public","White","Two Parents",-0.42,"Some HS/GED","Some HS/GED","1","1",13,0,30.1,52.45,"3",FALSE,FALSE,4,4,0.4,1,1,1,1,2,1,1,1,2,"<=30%",FALSE
"11331","Public","White","Single/Absent Parent",-0.9,"Some HS/GED","Advanced Degree","0","0",13,0,30.1,50.98,"1",TRUE,FALSE,4,12,0.19,1,1,1,1,2,1,1,1,2,"<=30%",FALSE
"11332","Public","White","Two Parents",-0.38,"Some HS/GED","Bachelor's","1","1",13,0,30.1,50.75,"4",FALSE,FALSE,4,8,0.61,1,1,1,1,2,1,1,1,2,"<=30%",FALSE
"11333","Public","Black","Single/Absent Parent",-1.04,"Some HS/GED","Bachelor's","0","0",13,0,30.1,55.55,"2",TRUE,FALSE,4,6,0.1,1,1,1,1,2,1,1,1,2,"<=50%",FALSE
"11334","Public","Hispanic","Single/Absent Parent",-0.62,"Attend PS/Associate's","Bachelor's","1","1",13,0,30.1,43.88,"4",TRUE,FALSE,7,6,0.69,1,1,1,1,2,1,1,1,2,"<=50%",FALSE
"11335","Public","White","Two Parents",-0.79,"Attend PS/Associate's","Some HS/GED","1","0",13,0,30.1,35.25,"2",FALSE,FALSE,5,4,0.17,1,1,1,1,2,1,1,1,2,"<=50%",FALSE
"11336","Public","API","Two Parents",-0.79,"Some HS/GED","Advanced Degree","1","0",13,0,30.1,56.39,"1",TRUE,FALSE,4,12,0.44,1,1,1,1,2,1,1,1,2,"<=50%",FALSE
"11337","Public","Other","Two Parents",-0.78,"Some HS/GED","Advanced Degree","0","0",13,0,30.1,46.26,"3",FALSE,TRUE,1,10,0.41,1,1,1,1,2,1,1,1,2,"<=30%",FALSE
"11338","Public","White","Two Parents",0.17,"Attend PS/Associate's","Bachelor's","1","0",13,0,30.1,57.44,"2",FALSE,FALSE,7,6,0.01,1,1,1,1,2,1,1,1,2,"<=30%",FALSE
"11339","Public","White","Two Parents",0.26,"Attend PS/Associate's","Bachelor's","1","1",13,0,30.1,53.83,"3",FALSE,TRUE,5,8,0.16,1,1,1,1,2,1,1,1,2,"<=30%",FALSE
"11340","Public","White","Two Parents",-0.69,"Some HS/GED","Some HS/GED","1","1",13,0,30.1,44.15,"1",FALSE,FALSE,4,4,0.25,1,1,1,1,2,1,1,1,2,"<=30%",FALSE
"11341","Public","White","Single/Absent Parent",-0.33,"Attend PS/Associate's","Advanced Degree","1","1",13,0,30.1,53.13,"1",FALSE,FALSE,6,10,0,1,1,1,1,2,1,1,1,2,"<=30%",FALSE
"11342","Public","White","Two Parents",0.04,"Some HS/GED","Advanced Degree","1","1",13,0,30.1,52.78,"2",FALSE,FALSE,4,10,0.38,1,1,1,1,2,1,1,1,2,"<=30%",FALSE
"11343","Public","API","Single/Absent Parent",1.26,"Advanced Degree","Bachelor's","1","1",13,0,30.1,52.95,"4",FALSE,TRUE,12,8,1.3,1,1,1,1,2,1,1,1,2,"<=30%",FALSE
"11344","Public","White","Two Parents",0.02,"Bachelors","Bachelor's","1","1",14,100,32,46.05,"3",TRUE,TRUE,8,6,0.26,1,1,1,1,2,1,1,1,1,"<=5%",FALSE
"11345","Public","White","Two Parents",0.25,"Attend PS/Associate's","Advanced Degree","1","1",14,100,32,67.96,"3",FALSE,TRUE,6,12,0.4,1,1,1,1,2,1,1,1,1,"<=5%",FALSE
"11346","Public","White","Two Parents",1.2,"Advanced Degree","Advanced Degree","1","1",14,100,32,62.59,"4",FALSE,TRUE,12,12,1.02,1,1,1,1,2,1,1,1,1,"<=5%",FALSE
"11347","Public","White","Two Parents",0.09,"Some HS/GED","Advanced Degree","1","1",14,100,32,61.26,"4",FALSE,TRUE,4,12,0.97,1,1,1,1,2,1,1,1,1,"<=5%",FALSE
"11348","Public","White","Two Parents",0.98,"Bachelors","Advanced Degree","1","1",14,100,32,62.86,"3",FALSE,FALSE,8,10,0.47,1,1,1,1,2,1,1,1,1,"<=5%",FALSE
"11349","Public","White","Two Parents",-0.42,"Some HS/GED","Bachelor's","1","1",14,100,32,43.3,"2",FALSE,FALSE,4,8,0.4,1,1,1,1,2,1,1,1,1,"<=5%",FALSE
"11350","Public","White","Two Parents",0.18,"Attend PS/Associate's","Advanced Degree","1","1",14,100,32,59.79,"2",FALSE,TRUE,5,12,0.24,1,1,1,1,2,1,1,1,1,"<=5%",FALSE
"11351","Public","White","Two Parents",0.92,"Bachelors","Bachelor's","1","1",14,100,32,59.92,"3",FALSE,TRUE,8,8,0.35,1,1,1,1,2,1,1,1,1,"<=5%",FALSE
"11352","Public","White","Two Parents",0.31,"Advanced Degree","Bachelor's","1","1",14,100,32,48.06,"3",FALSE,TRUE,10,6,0.31,1,1,1,1,2,1,1,1,1,"<=5%",FALSE
"11353","Public","White","Single/Absent Parent",-0.31,"Some HS/GED","Bachelor's","1","1",14,100,32,50.54,"4",FALSE,TRUE,4,8,0.67,1,1,1,1,2,1,1,1,1,"<=5%",FALSE
"11354","Public","White","Two Parents",1.15,"Advanced Degree","Advanced Degree","1","1",14,100,32,60.81,"2",FALSE,FALSE,10,10,0.02,1,1,1,1,2,1,1,1,1,"<=5%",FALSE
"11355","Public","White","Single/Absent Parent",-0.07,"Attend PS/Associate's","Advanced Degree","1","1",14,100,32,51.06,"3",FALSE,FALSE,6,10,0.02,1,1,1,1,2,1,1,1,1,"<=5%",FALSE
"11356","Public","White","Two Parents",1.13,"Advanced Degree","Bachelor's","1","1",14,100,32,54.73,"3",FALSE,FALSE,10,8,0.1,1,1,1,1,2,1,1,1,1,"<=5%",FALSE
"11357","Public","White","Two Parents",-0.3,"Attend PS/Associate's","Bachelor's","1","1",11,100,30.655,61.2,"1",FALSE,FALSE,5,8,0.13,1,1,2,2,4,2,2,3,2,"<=75%",TRUE
